Word/Sentence,Valence,Arousal
"Odraza ogarnia nas wtedy, gdy nagle staniemy twarzą w twarz z czymś naprawdę okropnym",0.27,0.6525
irrigate,0.52875,0.34625
unprecedented,0.53625,0.41500000000000004
identity,0.605,0.42500000000000004
shutdown,0.32125,0.24
aftershave,0.56875,0.3125
commissioner,0.45999999999999996,0.28125
useful,0.7625,0.3525
bound,0.38125,0.56875
federation,0.45999999999999996,0.31875
detailed,0.6375,0.41874999999999996
quicksand,0.3275,0.4275
fray,0.4075,0.4375
chief,0.60375,0.28125
match,0.57625,0.25625
elect,0.565,0.375
fright,0.2825,0.5
pulsar,0.54,0.46499999999999997
scheme,0.35,0.57125
dyke,0.35,0.33375
posture,0.48624999999999996,0.32
battering,0.21875,0.45875
"Najgorsza hańba, jaka może spotkać człowieka, to ta, której sam sobie nie przebaczy.",0.18874999999999997,0.66875
lithium,0.46875,0.3125
motherfucking,0.36875,0.615
collaboration,0.52375,0.42374999999999996
accurate,0.8025,0.41874999999999996
terrorist,0.16875,0.63625
sentence,0.51625,0.26125
rapture,0.5375,0.48250000000000004
hip,0.6075,0.35
gunpowder,0.54625,0.525
object,0.565,0.385
damp,0.38125,0.22499999999999998
lovely,0.81875,0.36875
baptism,0.7025,0.37
Wspomnienia ogrzewają człowieka od środka.,0.6625,0.51625
placid,0.48,0.30625
den,0.51375,0.23249999999999998
neurology,0.49375,0.44375
drugstore,0.4675,0.38125
envoy,0.48750000000000004,0.3425
beach,0.77625,0.5125
remove,0.40125,0.26375
drive,0.6875,0.39875000000000005
prostitute,0.3025,0.48250000000000004
homeless,0.15125,0.4225
view,0.70875,0.2875
ritualistic,0.46625000000000005,0.4475
bodyguard,0.53625,0.44375
slay,0.20375,0.48750000000000004
leap,0.475,0.375
bike,0.6375,0.3275
Bacardi,0.585,0.42000000000000004
cattle,0.5525,0.20500000000000002
ballroom,0.59375,0.40874999999999995
acquit,0.575,0.44499999999999995
adder,0.43125,0.28
moonlight,0.75625,0.32625
nuptials,0.57875,0.44375
brace,0.48124999999999996,0.3625
depend,0.5,0.43125
infer,0.47375,0.3525
devoted,0.77,0.40249999999999997
snakeskin,0.42625,0.46375
"Widok rozkładającego się ciała sprawia, że czujemy się słabo i możemy zemdleć.",0.16749999999999998,0.57875
grisly,0.33875,0.51125
pail,0.4375,0.15500000000000003
fistful,0.55,0.38749999999999996
bulletin,0.575,0.24375000000000002
lettuce,0.605,0.33
number,0.57375,0.3125
"Największym oszustwem młodości jest wszelki optymizm, uporczywa wiara w to, że we wszystkim jest postęp.",0.46625000000000005,0.44999999999999996
"Niestety, rzadko kołem zdarzeń obraca siła naszych marzeń. ",0.34875,0.27875
recycle,0.6425,0.34375
submit,0.3625,0.36375
predator,0.28,0.46499999999999997
indecisive,0.315,0.47624999999999995
mountain,0.70625,0.39
scurvy,0.21999999999999997,0.5225
lunch,0.705,0.32125
detour,0.3575,0.4475
Odmówił przyjmowania płynów powodując skrajne wycieńczenie organizmu.,0.29625,0.41374999999999995
curious,0.6975,0.5925
"Jego wygląd był odrażający, ponieważ miał zakrwawione i brzydko pachnące ubranie.",0.1725,0.53375
"Wszędzie jest dobrze, gdzie nas nie ma.",0.48124999999999996,0.37749999999999995
sports car,0.70875,0.48250000000000004
colon,0.38,0.33
dissociative,0.3225,0.45125000000000004
spark,0.63125,0.60375
midair,0.5,0.52875
sheltered,0.54875,0.2675
biographer,0.56625,0.25625
lunge,0.40874999999999995,0.46625000000000005
risk,0.52125,0.67875
barroom,0.48750000000000004,0.45625000000000004
misery,0.15000000000000002,0.47750000000000004
puss,0.3375,0.33875
teaspoon,0.53125,0.18375000000000002
leather,0.605,0.32125
prohibit,0.41125,0.44499999999999995
flipping,0.54125,0.36875
"Kiedy nie ma się czego bać, tchórz może być tak samo odważny jak każdy inny.",0.53125,0.35625
silicon,0.5125,0.38125
trash,0.21750000000000003,0.3325
overbearing,0.33125,0.5125
accent,0.685,0.49375
derail,0.3575,0.48124999999999996
Trudno sobie wyobrazić jak można znieść fizyczne znęcanie się i przemoc.,0.18125000000000002,0.6625
drink,0.70875,0.52375
alight,0.58375,0.3575
pollute,0.10999999999999999,0.48875
playful,0.82875,0.61125
substantial,0.6425,0.5
pointer,0.44625000000000004,0.34125
vampire,0.38125,0.52125
misguided,0.3225,0.41625
career,0.63875,0.405
moth,0.43374999999999997,0.19374999999999998
sadistic,0.2025,0.53125
ball,0.6425,0.31
bench,0.5625,0.3075
fridge,0.66125,0.44999999999999996
drape,0.49375,0.28625
reclining,0.70875,0.1725
chowder,0.625,0.36375
individuality,0.74375,0.58375
acorn,0.60625,0.4275
lawyer,0.3675,0.36875
marquee,0.625,0.40125
submersible,0.4375,0.41500000000000004
skeletal,0.32875,0.4
intermission,0.525,0.5
W owym tygodniu i w hołdzie grudniowi napisałem kolejny odważny felieton.,0.7425,0.3175
narcissist,0.26375,0.60125
hoax,0.35625,0.50625
consistency,0.6375,0.21625
activate,0.5875,0.3475
slayer,0.42874999999999996,0.485
lady,0.73875,0.38125
fizz,0.5475,0.44625000000000004
sensuous,0.59875,0.6075
pinup,0.5925,0.48875
preliminary,0.46625000000000005,0.34125
remodel,0.57375,0.36875
recite,0.55625,0.28625
eleven,0.5,0.25625
supremacy,0.31,0.4075
evidentiary,0.4375,0.40249999999999997
loveless,0.19874999999999998,0.4325
glisten,0.6875,0.535
liposuction,0.45999999999999996,0.38125
arty,0.69375,0.56625
sophistication,0.71375,0.6
homo,0.26375,0.295
biochemical,0.38125,0.40125
lament,0.395,0.29125
Pope,0.3375,0.32375
underdog,0.5125,0.5475
evening,0.76125,0.2625
AIDS,0.04125000000000001,0.5
depth,0.6,0.41874999999999996
propeller,0.49375,0.31625
condor,0.47,0.31875
button,0.56,0.38749999999999996
compulsive,0.4375,0.45875
ruse,0.345,0.3225
work,0.50625,0.41625
eerie,0.3,0.57125
"Leżące na podłodze wymiociny budzą wstręt swoim zapachem, kolorem i konsystencją.",0.09,0.655
fleet,0.55,0.42874999999999996
waterworks,0.55,0.325
conversationalist,0.6175,0.3625
thief,0.16499999999999998,0.63125
babysit,0.4675,0.33375
specify,0.56625,0.33
hand,0.6125,0.3725
groom,0.73,0.41874999999999996
principles,0.55625,0.29875
squeal,0.5175,0.55625
gladiator,0.52625,0.50625
affair,0.2625,0.55
narcissistic,0.25,0.5
poltergeist,0.42500000000000004,0.56875
perjury,0.24375000000000002,0.45999999999999996
dork,0.41874999999999996,0.235
Wszystko może być poezją i każdy może być poetą.,0.60625,0.27375
thoughtful,0.7825,0.19374999999999998
"Wspaniałe pomysły kosztują grosze, a bezcenni są ludzie, którzy je urzeczywistniają.",0.76875,0.47875
faze,0.47750000000000004,0.36375
shitfaced,0.45625000000000004,0.63125
smoky,0.34125,0.48375
heterosexual,0.7025,0.5125
annihilation,0.1975,0.565
deprivation,0.1975,0.44625000000000004
anthill,0.41500000000000004,0.45375
club,0.6875,0.345
history,0.625,0.2975
flighty,0.48750000000000004,0.485
huddle,0.54,0.335
northbound,0.55625,0.475
prefix,0.53,0.3375
hump,0.46875,0.52
clockwork,0.5725,0.40375000000000005
quadrant,0.45999999999999996,0.34625
getup,0.56625,0.42000000000000004
tranquility,0.8575,0.33
skit,0.57875,0.475
motive,0.54,0.48250000000000004
event,0.65125,0.5125
possum,0.3425,0.375
contemporary,0.61875,0.35125
somersault,0.67125,0.46625000000000005
freezer,0.54,0.21250000000000002
morbid,0.21625,0.53625
normalcy,0.48,0.26875
pamphlet,0.42125,0.21250000000000002
"Fetor zwłok był tak mocny, że wynieśli się stąd nawet grabarze.",0.24,0.47875
autographed,0.6425,0.45625000000000004
reliable,0.7875,0.345
crabby,0.27,0.625
decorate,0.6575,0.41625
aptitude,0.61875,0.44375
shotgun,0.3125,0.69375
vulgar,0.2875,0.56625
buffer,0.5525,0.38125
fierce,0.375,0.5875
heartland,0.625,0.41500000000000004
visibility,0.625,0.26125
corkscrew,0.5325,0.345
dare,0.45875,0.575
feud,0.38,0.5125
"Od czasu do czasu dobrze jest, żeby ktoś trochę z nas zadrwił, inaczej zaczynamy traktować siebie zbyt poważnie.",0.55,0.40625
locksmith,0.56,0.35375
electrocute,0.28375,0.625
sleepy,0.42000000000000004,0.255
youth,0.69125,0.39249999999999996
memento,0.725,0.38
scab,0.2625,0.26875
demonstrate,0.55875,0.39249999999999996
stretch,0.5,0.46625000000000005
sitter,0.48624999999999996,0.21625
rotary,0.4625,0.3125
stack,0.54125,0.29125
gadget,0.5925,0.3575
cleanup,0.48250000000000004,0.255
unpredictable,0.43999999999999995,0.475
necessary,0.54875,0.2975
ether,0.45375,0.47624999999999995
deco,0.53625,0.3425
creek,0.665,0.20875
promiscuity,0.36875,0.625
intensive,0.40625,0.4225
motley,0.48624999999999996,0.24375000000000002
wait,0.44375,0.3275
"Przyniosła wodę i ligninę, otarła mu krew z dolnej wargi i brwi.",0.54375,0.37749999999999995
"Codziennie giną tysiące ludzi, a mimo to świat ciągle trwa.",0.38749999999999996,0.45375
compliance,0.5225,0.23125
greeting,0.61125,0.49250000000000005
tiptoe,0.54,0.345
buttermilk,0.6125,0.22125
crossbow,0.48875,0.5475
shortage,0.32875,0.34
stumble,0.345,0.47
triangulate,0.48750000000000004,0.375
appear,0.53125,0.28
"Tak łatwo można zapomnieć, jak cudowny jest świat.",0.4375,0.35875
drawer,0.45875,0.25
tombstone,0.2675,0.48250000000000004
discredit,0.2675,0.38125
spaceman,0.6425,0.3375
kennel,0.45499999999999996,0.33375
juicy,0.75625,0.4625
snowy,0.69875,0.37
coma,0.11124999999999999,0.25625
civility,0.60875,0.2725
implicate,0.43500000000000005,0.41874999999999996
Śmiech udziela się ludziom i dzięki temu można  mieć więcej uciechy i radości.,0.765,0.6375
streamline,0.5375,0.33
stockroom,0.48250000000000004,0.2825
discretionary,0.56625,0.25
"Zdarzały się rewizje, które z sadystyczną powolnością ciągnęły się od siódmej do dziesiątej.",0.27875,0.47124999999999995
starving,0.23249999999999998,0.5125
parrot,0.72375,0.45625000000000004
"Ola zrzuciła swojego kota z 12 piętra, bo znudziło ją jego miauczenie.",0.28125,0.66875
scroll,0.54,0.3575
invoice,0.44999999999999996,0.335
rabbit,0.77625,0.3725
yuppie,0.45499999999999996,0.45625000000000004
nominee,0.5625,0.42500000000000004
woe,0.2975,0.46375
tailpipe,0.45875,0.26625
ram,0.42125,0.4375
daiquiri,0.585,0.49375
aerial,0.63,0.33375
shoelace,0.58875,0.26625
enemy,0.15250000000000002,0.5375
charming,0.75625,0.5
goblin,0.27,0.4625
resignation,0.39875000000000005,0.4625
"Nagle skoczył na Marka, zaciskając obie ręce na jego karku.",0.26375,0.57875
convince,0.55625,0.42374999999999996
rational,0.60625,0.4075
bill,0.26375,0.375
validation,0.5875,0.4
cluck,0.46875,0.3625
gravity,0.60125,0.48124999999999996
manufacturer,0.375,0.32625
peach,0.72875,0.4625
fabrication,0.375,0.38875000000000004
underlying,0.48375,0.4625
bicarbonate,0.48750000000000004,0.3125
electrician,0.52625,0.27375
pal,0.70875,0.28125
coworker,0.5,0.32125
pimple,0.13874999999999998,0.3625
surprise,0.805,0.69625
supply,0.51375,0.285
semi,0.57125,0.29
sternum,0.43125,0.33875
aloha,0.7625,0.3525
outhouse,0.39875000000000005,0.30375
nitrate,0.5,0.375
ghost,0.40375000000000005,0.5875
sanatorium,0.29125,0.38875000000000004
kinship,0.81625,0.45625000000000004
outer,0.52375,0.28375
antiaircraft,0.48124999999999996,0.44999999999999996
rebuild,0.6725,0.42874999999999996
cheerleading,0.5875,0.49375
painkiller,0.55375,0.29875
glucose,0.32375,0.40625
flicker,0.5625,0.51875
unemployment,0.16499999999999998,0.57375
relief,0.70375,0.4275
infinity,0.7175,0.375
psychological,0.47124999999999995,0.47624999999999995
jabber,0.4225,0.3475
dickhead,0.2,0.5325
manicurist,0.57125,0.39625
cache,0.49375,0.39249999999999996
frolic,0.63125,0.39625
transmitter,0.49375,0.3125
fess,0.32125,0.30375
untouched,0.53,0.315
worry,0.1375,0.66625
recovery,0.67875,0.39
stormy,0.5175,0.69
hinge,0.52625,0.28125
stylist,0.625,0.29
rainmaker,0.6375,0.42874999999999996
scandalous,0.29,0.60625
sacrilege,0.33,0.48124999999999996
seasick,0.11124999999999999,0.5
undiscovered,0.625,0.35375
crescendo,0.5725,0.48875
wrinkle,0.375,0.45125000000000004
windbag,0.3075,0.345
testosterone,0.525,0.71875
mongrel,0.30875,0.4375
controversy,0.27625,0.63625
waxed,0.52875,0.54625
coordinate,0.5625,0.44875
prick,0.22625,0.4075
reunite,0.7325,0.50625
intercede,0.53,0.38
yeast,0.4475,0.2825
trip,0.75,0.54125
shuffling,0.48124999999999996,0.45999999999999996
columnist,0.55875,0.28125
revert,0.49375,0.31875
fiancee,0.7675,0.505
schoolyard,0.55125,0.54625
coy,0.5625,0.34
incision,0.24375000000000002,0.48750000000000004
dunce,0.28,0.49375
extermination,0.33125,0.5625
offshore,0.49375,0.3125
hooter,0.4625,0.37
concierge,0.54375,0.29875
buy,0.7275,0.41125
chess,0.50625,0.23249999999999998
tighten,0.5,0.585
airstrip,0.47,0.35375
mathematical,0.53625,0.31
vaccination,0.44499999999999995,0.4525
drool,0.285,0.21250000000000002
intersection,0.4475,0.43125
doorknob,0.48250000000000004,0.20500000000000002
clairvoyant,0.59875,0.54375
ruffian,0.40125,0.5475
adjust,0.595,0.25
washer,0.52,0.2375
epileptic,0.29,0.4525
website,0.72,0.3225
clause,0.48750000000000004,0.29
oxygen,0.78125,0.48750000000000004
merciful,0.75,0.40249999999999997
metric,0.49375,0.33375
sirloin,0.7975,0.375
scumbag,0.185,0.5125
endless,0.375,0.40375000000000005
misunderstanding,0.23249999999999998,0.43999999999999995
hypothetical,0.49250000000000005,0.42874999999999996
risotto,0.605,0.35125
sole,0.48750000000000004,0.3475
potato,0.675,0.1725
"Kiedy zobaczyłem Wojtka, od razu zwróciłem uwagę na jego osobliwy sposób chodzenia.",0.5,0.37749999999999995
palate,0.61125,0.21875
darkened,0.29625,0.34625
velvet,0.6625,0.44125000000000003
minor,0.47624999999999995,0.2825
pregnancy,0.47375,0.5
"Wypij od razu, bo napój podany życzliwą ręką najlepiej koi ból.",0.5675,0.365
treacherous,0.23125,0.625
womanhood,0.61125,0.4675
custodian,0.34875,0.20875
likelihood,0.5925,0.2375
meow,0.6425,0.3025
"Wymienili między sobą ponure, odarte ze sztuczności spojrzenia.",0.39,0.35375
"Makbet, zabijając Duncana, nadużył trochę jego zaufania.",0.35625,0.375
overdose,0.20875,0.49
conspicuous,0.38125,0.35875
zest,0.72,0.55125
chainsaw,0.375,0.51875
saboteur,0.375,0.3575
carnivorous,0.43999999999999995,0.43500000000000005
chairman,0.57125,0.31875
toll,0.31625,0.36875
waterfall,0.84875,0.41874999999999996
dame,0.6375,0.40249999999999997
wring,0.49375,0.36125
baseman,0.52375,0.36875
diplomat,0.45625000000000004,0.33125
orchid,0.75,0.38875000000000004
counterpoint,0.53,0.42500000000000004
hairstyle,0.645,0.295
saga,0.675,0.51125
autonomy,0.50625,0.38625
reckon,0.53125,0.23249999999999998
pushy,0.2625,0.44999999999999996
vase,0.59625,0.32125
swindler,0.16625,0.47750000000000004
impossibility,0.33375,0.35375
guano,0.4,0.27375
drill,0.46625000000000005,0.51375
esquire,0.58375,0.2375
celery,0.58875,0.22625
father,0.735,0.335
agony,0.1825,0.5975
compile,0.52625,0.34375
crispy,0.6475,0.5
newcomer,0.6,0.50625
energize,0.80375,0.625
scoot,0.5925,0.405
goat,0.5375,0.2425
cast,0.5325,0.31875
blabbermouth,0.2375,0.43500000000000005
ramble,0.41500000000000004,0.5
snap,0.4275,0.3025
scarce,0.29625,0.3625
sector,0.45875,0.375
"Żyj tak, aby twoim znajomym zrobiło się nudno, kiedy umrzesz.",0.5775,0.76875
literacy,0.81875,0.36875
bellybutton,0.59125,0.49375
stomachache,0.14500000000000002,0.52625
mania,0.3275,0.4675
flex,0.54,0.475
bode,0.46375,0.375
drought,0.22375,0.31875
underrated,0.56625,0.45499999999999996
adversary,0.44375,0.42625
Budweiser,0.4525,0.38625
presenter,0.58875,0.535
cereal,0.68125,0.25625
starfish,0.69125,0.40375000000000005
eyes,0.69625,0.2725
timid,0.29625,0.26875
terminal,0.40874999999999995,0.335
fluent,0.69125,0.3625
bout,0.3625,0.33375
planet,0.65875,0.41874999999999996
"Pożądanie sprawia, że mężczyzna jest nader śmiały, ale miłości towarzyszy zawsze onieśmielenie.",0.66125,0.5475
immaterial,0.45999999999999996,0.26
uncle,0.6875,0.38125
zucchini,0.6625,0.39749999999999996
seniority,0.5,0.31875
patriotism,0.69375,0.36125
gallant,0.6725,0.56875
barf,0.16499999999999998,0.5
flunky,0.23625000000000002,0.26875
flatulence,0.34875,0.61875
bozo,0.41874999999999996,0.41500000000000004
hazardous,0.22499999999999998,0.53125
deceased,0.21625,0.48250000000000004
untrustworthy,0.20875,0.475
clear,0.6425,0.21375
critter,0.55,0.38125
consignment,0.5725,0.39625
shot,0.22749999999999998,0.685
worthwhile,0.7125,0.335
makeup,0.52625,0.38749999999999996
sill,0.5,0.295
deer,0.73625,0.36875
motorboat,0.65,0.40249999999999997
hassle,0.24375000000000002,0.35375
caffeine,0.7175,0.65375
hardball,0.5125,0.47624999999999995
speech,0.5775,0.38749999999999996
defeat,0.3425,0.39249999999999996
century,0.545,0.27375
anus,0.2375,0.42374999999999996
dome,0.61875,0.4275
bakery,0.72375,0.3575
strife,0.335,0.39625
thistle,0.49375,0.3625
gelatin,0.41874999999999996,0.38125
federal,0.2575,0.43125
wax,0.45999999999999996,0.33
prophetic,0.53125,0.38125
transitional,0.47375,0.4375
hangar,0.50625,0.3125
busboy,0.46375,0.36375
creepy,0.19,0.5675
satisfaction,0.7725,0.2725
solution,0.6625,0.41125
orphan,0.2375,0.28
"To, że milczę, nie znaczy, że nie mam nic do powiedzenia.",0.5575,0.5025
copper,0.575,0.39249999999999996
tenor,0.56,0.375
pretext,0.45125000000000004,0.26375
chuck,0.5075,0.36875
audacity,0.525,0.38749999999999996
posterity,0.61125,0.35625
moat,0.52375,0.39625
starboard,0.5525,0.38875000000000004
bible,0.5925,0.33125
biological,0.69625,0.315
"O uczciwości mówimy, gdy oddasz znalezioną złotówkę, gdy oddasz stówę, to już głupota.",0.44999999999999996,0.53375
riff,0.45375,0.46375
cinema,0.7325,0.63125
covenant,0.52625,0.375
expectation,0.6375,0.4375
rein,0.47375,0.22125
vigilance,0.58375,0.33
secondary,0.47124999999999995,0.35625
abysmal,0.30625,0.36375
hourglass,0.57625,0.2625
squabble,0.325,0.38249999999999995
dispatch,0.48750000000000004,0.31875
syrup,0.68,0.26375
jugular,0.525,0.44499999999999995
yarn,0.55875,0.21250000000000002
opposing,0.35625,0.40625
assurance,0.61875,0.22625
antiseptic,0.44625000000000004,0.26875
intellect,0.7025,0.42625
proctologist,0.2625,0.45999999999999996
lyric,0.69125,0.32125
financial,0.5,0.44375
teething,0.26375,0.38125
mitigating,0.43374999999999997,0.35625
venture,0.54125,0.56875
fool,0.32,0.48250000000000004
commitment,0.66625,0.4075
desert,0.545,0.3125
shoplifter,0.15749999999999997,0.57375
museum,0.70875,0.3425
distraught,0.22625,0.58
suture,0.42000000000000004,0.45375
mast,0.48124999999999996,0.33875
configuration,0.4475,0.30625
majesty,0.7325,0.4625
viewer,0.56625,0.32125
cologne,0.63125,0.325
gnome,0.655,0.40125
two,0.6625,0.29125
tabloid,0.48,0.29
trumpet,0.62875,0.39625
sphincter,0.42125,0.375
sarsaparilla,0.55,0.26
diamond,0.735,0.6025
devoid,0.32625,0.2775
setup,0.41874999999999996,0.45625000000000004
tenderfoot,0.4075,0.27
hombre,0.51125,0.38125
earth,0.72875,0.505
pear,0.7125,0.345
sleazy,0.35625,0.58
alive,0.69625,0.61625
sanctimonious,0.42125,0.48750000000000004
stern,0.3625,0.36375
shady,0.33875,0.41125
crush,0.46499999999999997,0.575
houseguest,0.525,0.33375
"Ludzi coraz więcej, a człowieka coraz mniej.",0.2775,0.43000000000000005
ample,0.61125,0.285
approximate,0.5325,0.3525
cynicism,0.30125,0.5
fox,0.565,0.42000000000000004
invest,0.645,0.36875
roach,0.14875,0.5325
pier,0.6075,0.34375
orphanage,0.24375000000000002,0.265
avoidance,0.29375,0.49375
potty,0.41125,0.22875
communication,0.71625,0.395
disdainful,0.26625,0.4625
deed,0.61125,0.25
hen,0.6425,0.29875
decoder,0.65125,0.30375
outage,0.3575,0.365
idealist,0.69375,0.39875000000000005
environmental,0.5625,0.63125
do,0.55125,0.33375
subjective,0.6075,0.32
similar,0.6075,0.30375
man,0.5525,0.42000000000000004
filth,0.2025,0.38625
freelance,0.63125,0.4
skylight,0.725,0.36875
spend,0.61375,0.43500000000000005
chalice,0.52375,0.31
psychologist,0.50625,0.3475
cent,0.54625,0.345
cloud,0.65,0.22625
horoscope,0.53625,0.36875
fault,0.31625,0.37749999999999995
pursuit,0.47375,0.58375
administration,0.43125,0.27875
treasurer,0.67875,0.40874999999999995
defective,0.315,0.39625
editorial,0.5225,0.2375
